,Event,DriverNumber,LapTime,LapNumber,Compound,TyreLife,NextLapTime
0,0,10,8000.0,1.0,2,1.0,585000.0
1,0,10,585000.0,2.0,2,2.0,406000.0
2,0,10,406000.0,3.0,2,3.0,361000.0
3,0,10,361000.0,4.0,2,4.0,171000.0
4,0,10,171000.0,5.0,2,5.0,20000.0
5,0,10,20000.0,6.0,2,6.0,165000.0
6,0,10,165000.0,7.0,2,7.0,434000.0
7,0,10,434000.0,8.0,2,8.0,161000.0
8,0,10,161000.0,9.0,2,9.0,449000.0
9,0,10,449000.0,10.0,2,10.0,129000.0
10,0,10,129000.0,11.0,2,11.0,497000.0
11,0,10,497000.0,12.0,2,12.0,143000.0
12,0,10,143000.0,13.0,2,13.0,303000.0
13,0,10,303000.0,14.0,2,14.0,907000.0
14,0,10,907000.0,15.0,2,15.0,569000.0
15,0,10,569000.0,16.0,2,16.0,830000.0
16,0,10,830000.0,17.0,2,17.0,36000.0
17,0,10,36000.0,18.0,2,18.0,250000.0
18,0,10,250000.0,19.0,2,19.0,474000.0
19,0,10,474000.0,20.0,2,20.0,155000.0
20,0,10,155000.0,21.0,2,21.0,675000.0
21,0,10,675000.0,22.0,2,22.0,645000.0
22,0,10,645000.0,23.0,2,23.0,354000.0
23,0,10,354000.0,24.0,2,24.0,272000.0
24,0,10,272000.0,25.0,2,25.0,985000.0
25,0,10,985000.0,26.0,2,26.0,412000.0
26,0,10,412000.0,27.0,2,27.0,451000.0
27,0,10,451000.0,28.0,2,28.0,713000.0
28,0,10,713000.0,29.0,2,29.0,627000.0
29,0,10,627000.0,30.0,2,30.0,966000.0
30,0,10,966000.0,31.0,2,31.0,825000.0
31,0,10,825000.0,32.0,2,32.0,207000.0
32,0,10,207000.0,33.0,2,33.0,974000.0
33,0,10,974000.0,34.0,2,34.0,590000.0
34,0,10,590000.0,35.0,2,35.0,661000.0
35,0,10,661000.0,36.0,2,36.0,175000.0
36,0,10,175000.0,37.0,2,37.0,151000.0
37,0,10,151000.0,38.0,1,1.0,229000.0
38,0,10,229000.0,39.0,1,2.0,566000.0
39,0,10,566000.0,40.0,1,3.0,915000.0
40,0,10,915000.0,41.0,1,4.0,405000.0
41,0,10,405000.0,42.0,1,5.0,219000.0
42,0,10,219000.0,43.0,1,6.0,654000.0
43,0,10,654000.0,44.0,1,7.0,828000.0
44,0,10,828000.0,45.0,1,8.0,861000.0
45,0,10,861000.0,46.0,1,9.0,231000.0
46,0,10,231000.0,47.0,1,10.0,612000.0
47,0,10,612000.0,48.0,1,11.0,451000.0
48,0,10,451000.0,49.0,1,12.0,355000.0
49,0,10,355000.0,50.0,1,13.0,957000.0
50,0,10,957000.0,51.0,1,14.0,745000.0
51,0,10,745000.0,52.0,1,15.0,224000.0
52,0,10,224000.0,53.0,1,16.0,981000.0
53,0,10,981000.0,54.0,1,17.0,544000.0
54,0,10,544000.0,55.0,1,18.0,108000.0
55,0,10,108000.0,56.0,1,19.0,874000.0
56,0,11,296000.0,1.0,1,4.0,970000.0
57,0,11,970000.0,2.0,1,5.0,356000.0
58,0,11,356000.0,3.0,1,6.0,743000.0
59,0,11,743000.0,4.0,1,7.0,400000.0
60,0,11,400000.0,5.0,1,8.0,175000.0
61,0,11,175000.0,6.0,1,9.0,143000.0
62,0,11,143000.0,7.0,1,10.0,75000.0
63,0,11,75000.0,8.0,1,11.0,58000.0
64,0,11,58000.0,9.0,1,12.0,945000.0
65,0,11,945000.0,10.0,1,13.0,850000.0
66,0,11,850000.0,11.0,1,14.0,103000.0
67,0,11,103000.0,12.0,1,15.0,63000.0
68,0,11,63000.0,13.0,1,16.0,939000.0
69,0,11,939000.0,14.0,3,1.0,916000.0
70,0,11,916000.0,15.0,3,2.0,675000.0
71,0,11,675000.0,16.0,3,3.0,215000.0
72,0,11,215000.0,17.0,3,4.0,801000.0
73,0,11,801000.0,18.0,3,5.0,935000.0
74,0,11,935000.0,19.0,3,6.0,20000.0
75,0,11,20000.0,20.0,3,7.0,481000.0
76,0,11,481000.0,21.0,3,8.0,554000.0
77,0,11,554000.0,22.0,3,9.0,759000.0
78,0,11,759000.0,23.0,3,10.0,364000.0
79,0,11,364000.0,24.0,3,11.0,696000.0
80,0,11,696000.0,25.0,3,12.0,849000.0
81,0,11,849000.0,26.0,3,13.0,691000.0
82,0,11,691000.0,27.0,3,14.0,365000.0
83,0,11,365000.0,28.0,3,15.0,835000.0
84,0,11,835000.0,29.0,3,16.0,609000.0
85,0,11,609000.0,30.0,3,17.0,686000.0
86,0,11,686000.0,31.0,3,18.0,37000.0
87,0,11,37000.0,32.0,3,19.0,162000.0
88,0,11,162000.0,33.0,3,20.0,16000.0
89,0,11,16000.0,34.0,3,21.0,381000.0
90,0,11,381000.0,35.0,3,22.0,808000.0
91,0,11,808000.0,36.0,3,23.0,264000.0
92,0,11,264000.0,37.0,3,24.0,415000.0
93,0,11,415000.0,38.0,3,25.0,176000.0
94,0,11,176000.0,39.0,3,26.0,732000.0
95,0,11,732000.0,40.0,3,27.0,485000.0
96,0,11,485000.0,41.0,3,28.0,688000.0
97,0,11,688000.0,42.0,3,29.0,664000.0
98,0,11,664000.0,43.0,3,30.0,939000.0
99,0,11,939000.0,44.0,3,31.0,738000.0
100,0,11,738000.0,45.0,3,32.0,834000.0
101,0,11,834000.0,46.0,3,33.0,781000.0
102,0,11,781000.0,47.0,3,34.0,928000.0
103,0,11,928000.0,48.0,3,35.0,246000.0
104,0,11,246000.0,49.0,3,36.0,191000.0
105,0,11,191000.0,50.0,3,37.0,162000.0
106,0,11,162000.0,51.0,3,38.0,980000.0
107,0,11,980000.0,52.0,3,39.0,966000.0
108,0,11,966000.0,53.0,3,40.0,950000.0
109,0,11,950000.0,54.0,3,41.0,797000.0
110,0,11,797000.0,55.0,3,42.0,821000.0
111,0,11,821000.0,56.0,3,43.0,61000.0
112,0,16,42000.0,1.0,1,4.0,636000.0
113,0,16,636000.0,2.0,1,5.0,33000.0
114,0,16,33000.0,3.0,1,6.0,387000.0
115,0,16,387000.0,4.0,1,7.0,579000.0
116,0,16,579000.0,5.0,1,8.0,124000.0
117,0,16,124000.0,6.0,1,9.0,6000.0
118,0,16,6000.0,7.0,1,10.0,708000.0
119,0,16,708000.0,8.0,1,11.0,630000.0
120,0,16,630000.0,9.0,1,12.0,905000.0
121,0,16,905000.0,10.0,1,13.0,912000.0
122,0,16,912000.0,11.0,1,14.0,828000.0
123,0,16,828000.0,12.0,1,15.0,282000.0
124,0,16,282000.0,13.0,1,16.0,390000.0
125,0,16,390000.0,14.0,1,17.0,495000.0
126,0,16,495000.0,15.0,1,18.0,99000.0
127,0,16,99000.0,16.0,1,19.0,339000.0
128,0,16,339000.0,17.0,1,20.0,991000.0
129,0,16,991000.0,18.0,1,21.0,926000.0
130,0,16,926000.0,19.0,1,22.0,733000.0
131,0,16,733000.0,20.0,1,23.0,833000.0
132,0,16,833000.0,21.0,1,24.0,905000.0
133,0,16,905000.0,22.0,1,25.0,921000.0
134,0,16,921000.0,23.0,1,26.0,335000.0
135,0,16,335000.0,24.0,1,27.0,205000.0
136,0,16,205000.0,25.0,1,28.0,14000.0
137,0,16,14000.0,26.0,1,29.0,275000.0
138,0,16,275000.0,27.0,1,30.0,729000.0
139,0,16,729000.0,28.0,1,31.0,404000.0
140,0,16,404000.0,29.0,3,1.0,240000.0
141,0,16,240000.0,30.0,3,2.0,775000.0
142,0,16,775000.0,31.0,3,3.0,752000.0
143,0,16,752000.0,32.0,3,4.0,113000.0
144,0,16,113000.0,33.0,3,5.0,115000.0
145,0,16,115000.0,34.0,3,6.0,319000.0
146,0,16,319000.0,35.0,3,7.0,701000.0
147,0,16,701000.0,36.0,3,8.0,44000.0
148,0,16,44000.0,37.0,3,9.0,992000.0
149,0,16,992000.0,38.0,3,10.0,942000.0
150,0,16,942000.0,39.0,3,11.0,728000.0
151,0,16,728000.0,40.0,3,12.0,576000.0
152,0,16,576000.0,41.0,3,13.0,609000.0
153,0,16,609000.0,42.0,3,14.0,550000.0
154,0,16,550000.0,43.0,3,15.0,619000.0
155,0,16,619000.0,44.0,3,16.0,435000.0
156,0,16,435000.0,45.0,3,17.0,529000.0
157,0,16,529000.0,46.0,3,18.0,326000.0
158,0,16,326000.0,47.0,3,19.0,359000.0
159,0,16,359000.0,48.0,3,20.0,90000.0
160,0,16,90000.0,49.0,3,21.0,824000.0
161,0,16,824000.0,50.0,3,22.0,151000.0
162,0,16,151000.0,51.0,3,23.0,283000.0
163,0,16,283000.0,52.0,3,24.0,58000.0
164,0,16,58000.0,53.0,3,25.0,153000.0
165,0,16,153000.0,54.0,3,26.0,138000.0
166,0,16,138000.0,55.0,3,27.0,908000.0
167,0,16,908000.0,56.0,3,28.0,634000.0
168,0,16,634000.0,57.0,3,29.0,926000.0
169,0,18,777000.0,1.0,2,1.0,14000.0
170,0,18,14000.0,2.0,2,2.0,558000.0
171,0,18,558000.0,3.0,2,3.0,612000.0
172,0,18,612000.0,4.0,2,4.0,545000.0
173,0,18,545000.0,5.0,2,5.0,104000.0
174,0,18,104000.0,6.0,2,6.0,301000.0
175,0,18,301000.0,7.0,2,7.0,318000.0
176,0,18,318000.0,8.0,2,8.0,113000.0
177,0,18,113000.0,9.0,2,9.0,976000.0
178,0,18,976000.0,10.0,2,10.0,767000.0
179,0,18,767000.0,11.0,2,11.0,81000.0
180,0,18,81000.0,12.0,2,12.0,808000.0
181,0,18,808000.0,13.0,2,13.0,138000.0
182,0,18,138000.0,14.0,2,14.0,77000.0
183,0,18,77000.0,15.0,2,15.0,590000.0
184,0,18,590000.0,16.0,2,16.0,716000.0
185,0,18,716000.0,17.0,2,17.0,565000.0
186,0,18,565000.0,18.0,2,18.0,316000.0
187,0,18,316000.0,19.0,2,19.0,234000.0
188,0,18,234000.0,20.0,2,20.0,231000.0
189,0,18,231000.0,21.0,2,21.0,290000.0
190,0,18,290000.0,22.0,2,22.0,294000.0
191,0,18,294000.0,23.0,2,23.0,130000.0
192,0,18,130000.0,24.0,2,24.0,601000.0
193,0,18,601000.0,25.0,2,25.0,175000.0
194,0,18,175000.0,26.0,2,26.0,488000.0
195,0,18,488000.0,27.0,2,27.0,0.0
196,0,18,0.0,28.0,3,1.0,568000.0
197,0,18,568000.0,29.0,3,2.0,19000.0
198,0,18,19000.0,30.0,3,3.0,250000.0
199,0,18,250000.0,31.0,3,4.0,599000.0
200,0,18,599000.0,32.0,3,5.0,863000.0
201,0,18,863000.0,33.0,3,6.0,830000.0
202,0,18,830000.0,34.0,3,7.0,871000.0
203,0,18,871000.0,35.0,3,8.0,674000.0
204,0,18,674000.0,36.0,3,9.0,276000.0
205,0,18,276000.0,37.0,3,10.0,908000.0
206,0,18,908000.0,38.0,3,11.0,700000.0
207,0,18,700000.0,39.0,3,12.0,784000.0
208,0,18,784000.0,40.0,3,13.0,652000.0
209,0,18,652000.0,41.0,3,14.0,477000.0
210,0,18,477000.0,42.0,3,15.0,421000.0
211,0,18,421000.0,43.0,3,16.0,563000.0
212,0,18,563000.0,44.0,3,17.0,390000.0
213,0,18,390000.0,45.0,3,18.0,377000.0
214,0,18,377000.0,46.0,3,19.0,435000.0
215,0,18,435000.0,47.0,3,20.0,570000.0
216,0,18,570000.0,48.0,3,21.0,666000.0
217,0,18,666000.0,49.0,3,22.0,977000.0
218,0,18,977000.0,50.0,3,23.0,520000.0
219,0,18,520000.0,51.0,3,24.0,545000.0
220,0,18,545000.0,52.0,3,25.0,633000.0
221,0,18,633000.0,53.0,3,26.0,14000.0
222,0,18,14000.0,54.0,3,27.0,224000.0
223,0,18,224000.0,55.0,3,28.0,922000.0
224,0,18,922000.0,56.0,3,29.0,914000.0
225,0,20,243000.0,1.0,1,4.0,912000.0
226,0,20,912000.0,2.0,1,5.0,713000.0
227,0,20,713000.0,3.0,1,6.0,379000.0
228,0,20,379000.0,4.0,1,7.0,166000.0
229,0,20,166000.0,5.0,1,8.0,619000.0
230,0,20,619000.0,6.0,1,9.0,384000.0
231,0,20,384000.0,7.0,1,10.0,266000.0
232,0,20,266000.0,8.0,1,11.0,75000.0
233,0,20,75000.0,9.0,1,12.0,846000.0
234,0,20,846000.0,10.0,1,13.0,748000.0
235,0,20,748000.0,11.0,1,14.0,581000.0
236,0,20,581000.0,12.0,1,15.0,388000.0
237,0,20,388000.0,13.0,1,16.0,686000.0
238,0,20,686000.0,14.0,1,17.0,21000.0
239,0,20,21000.0,15.0,2,1.0,877000.0
240,0,20,877000.0,16.0,2,2.0,436000.0
241,0,20,436000.0,17.0,2,3.0,606000.0
242,0,20,606000.0,18.0,2,4.0,719000.0
243,0,20,719000.0,19.0,2,5.0,251000.0
244,0,20,251000.0,20.0,2,6.0,993000.0
245,0,20,993000.0,21.0,2,7.0,368000.0
246,0,20,368000.0,22.0,2,8.0,142000.0
247,0,20,142000.0,23.0,2,9.0,43000.0
248,0,20,43000.0,24.0,2,10.0,66000.0
249,0,20,66000.0,25.0,2,11.0,999000.0
250,0,20,999000.0,26.0,2,12.0,2000.0
251,0,20,2000.0,27.0,2,13.0,874000.0
252,0,20,874000.0,28.0,2,14.0,924000.0
253,0,20,924000.0,29.0,2,15.0,175000.0
254,0,20,175000.0,30.0,2,16.0,68000.0
255,0,20,68000.0,31.0,2,17.0,936000.0
256,0,20,936000.0,32.0,2,18.0,805000.0
257,0,20,805000.0,33.0,2,19.0,212000.0
258,0,20,212000.0,34.0,2,20.0,41000.0
259,0,20,41000.0,35.0,2,21.0,15000.0
260,0,20,15000.0,36.0,2,22.0,926000.0
261,0,20,926000.0,37.0,2,23.0,860000.0
262,0,20,860000.0,38.0,2,24.0,470000.0
263,0,20,470000.0,39.0,2,25.0,351000.0
264,0,20,351000.0,40.0,2,26.0,432000.0
265,0,20,432000.0,41.0,2,27.0,207000.0
266,0,20,207000.0,42.0,2,28.0,368000.0
267,0,20,368000.0,43.0,2,29.0,605000.0
268,0,20,605000.0,44.0,2,30.0,979000.0
269,0,20,979000.0,45.0,2,31.0,316000.0
270,0,20,316000.0,46.0,2,32.0,697000.0
271,0,20,697000.0,47.0,2,33.0,665000.0
272,0,20,665000.0,48.0,2,34.0,785000.0
273,0,20,785000.0,49.0,2,35.0,511000.0
274,0,20,511000.0,50.0,2,36.0,600000.0
275,0,20,600000.0,51.0,2,37.0,411000.0
276,0,20,411000.0,52.0,2,38.0,309000.0
277,0,20,309000.0,53.0,2,39.0,425000.0
278,0,20,425000.0,54.0,2,40.0,614000.0
279,0,20,614000.0,55.0,2,41.0,182000.0
280,0,20,182000.0,56.0,2,42.0,406000.0
281,0,20,406000.0,57.0,2,43.0,783000.0
282,0,23,759000.0,1.0,1,1.0,716000.0
283,0,23,716000.0,2.0,1,2.0,357000.0
284,0,23,357000.0,3.0,1,3.0,421000.0
285,0,23,421000.0,4.0,1,4.0,884000.0
286,0,23,884000.0,5.0,1,5.0,474000.0
287,0,23,474000.0,6.0,1,6.0,75000.0
288,0,23,75000.0,7.0,1,7.0,875000.0
289,0,23,875000.0,8.0,1,8.0,915000.0
290,0,23,915000.0,9.0,1,9.0,989000.0
291,0,23,989000.0,10.0,1,10.0,194000.0
292,0,23,194000.0,11.0,1,11.0,165000.0
293,0,23,165000.0,12.0,1,12.0,782000.0
294,0,23,782000.0,13.0,1,13.0,191000.0
295,0,23,191000.0,14.0,1,14.0,855000.0
296,0,23,855000.0,15.0,2,1.0,273000.0
297,0,23,273000.0,16.0,2,2.0,753000.0
298,0,23,753000.0,17.0,2,3.0,804000.0
299,0,23,804000.0,18.0,2,4.0,906000.0
300,0,23,906000.0,19.0,2,5.0,37000.0
301,0,23,37000.0,20.0,2,6.0,196000.0
302,0,23,196000.0,21.0,2,7.0,366000.0
303,0,23,366000.0,22.0,2,8.0,940000.0
304,0,23,940000.0,23.0,2,9.0,210000.0
305,0,23,210000.0,24.0,2,10.0,943000.0
306,0,23,943000.0,25.0,2,11.0,977000.0
307,0,23,977000.0,26.0,2,12.0,409000.0
308,0,23,409000.0,27.0,2,13.0,335000.0
309,0,23,335000.0,28.0,2,14.0,927000.0
310,0,23,927000.0,29.0,2,15.0,784000.0
311,0,23,784000.0,30.0,2,16.0,207000.0
312,0,23,207000.0,31.0,2,17.0,457000.0
313,0,23,457000.0,32.0,2,18.0,376000.0
314,0,23,376000.0,33.0,2,19.0,265000.0
315,0,23,265000.0,34.0,2,20.0,648000.0
316,0,23,648000.0,35.0,2,21.0,308000.0
317,0,23,308000.0,36.0,2,22.0,302000.0
318,0,23,302000.0,37.0,2,23.0,168000.0
319,0,23,168000.0,38.0,2,24.0,15000.0
320,0,23,15000.0,39.0,2,25.0,765000.0
321,0,23,765000.0,40.0,2,26.0,595000.0
322,0,23,595000.0,41.0,2,27.0,491000.0
323,0,23,491000.0,42.0,2,28.0,188000.0
324,0,23,188000.0,43.0,2,29.0,897000.0
325,0,23,897000.0,44.0,2,30.0,106000.0
326,0,23,106000.0,45.0,2,31.0,835000.0
327,0,23,835000.0,46.0,2,32.0,944000.0
328,0,23,944000.0,47.0,2,33.0,790000.0
329,0,23,790000.0,48.0,2,34.0,487000.0
330,0,23,487000.0,49.0,2,35.0,708000.0
331,0,23,708000.0,50.0,2,36.0,275000.0
332,0,23,275000.0,51.0,2,37.0,853000.0
333,0,23,853000.0,52.0,2,38.0,939000.0
334,0,23,939000.0,53.0,2,39.0,740000.0
335,0,23,740000.0,54.0,2,40.0,659000.0
336,0,23,659000.0,55.0,2,41.0,894000.0
337,0,23,894000.0,56.0,2,42.0,73000.0
338,0,26,893000.0,1.0,2,1.0,335000.0
339,0,26,335000.0,2.0,2,2.0,493000.0
340,0,26,493000.0,3.0,2,3.0,654000.0
341,0,26,654000.0,4.0,2,4.0,726000.0
342,0,26,726000.0,5.0,2,5.0,192000.0
343,0,26,192000.0,6.0,2,6.0,168000.0
344,0,26,168000.0,7.0,2,7.0,277000.0
345,0,26,277000.0,8.0,2,8.0,119000.0
346,0,26,119000.0,9.0,2,9.0,226000.0
347,0,26,226000.0,10.0,2,10.0,191000.0
348,0,26,191000.0,11.0,2,11.0,652000.0
349,0,26,652000.0,12.0,2,12.0,803000.0
350,0,26,803000.0,13.0,2,13.0,561000.0
351,0,26,561000.0,14.0,2,14.0,760000.0
352,0,26,760000.0,15.0,2,15.0,711000.0
353,0,26,711000.0,16.0,2,16.0,692000.0
354,0,26,692000.0,17.0,2,17.0,4000.0
355,0,26,4000.0,18.0,2,18.0,404000.0
356,0,26,404000.0,19.0,2,19.0,452000.0
357,0,26,452000.0,20.0,2,20.0,203000.0
358,0,26,203000.0,21.0,2,21.0,575000.0
359,0,26,575000.0,22.0,2,22.0,611000.0
360,0,26,611000.0,23.0,2,23.0,306000.0
361,0,26,306000.0,24.0,2,24.0,167000.0
362,0,26,167000.0,25.0,2,25.0,22000.0
363,0,26,22000.0,26.0,2,26.0,659000.0
364,0,26,659000.0,27.0,3,2.0,652000.0
365,0,26,652000.0,28.0,3,3.0,39000.0
366,0,26,39000.0,29.0,3,4.0,931000.0
367,0,26,931000.0,30.0,3,5.0,350000.0
368,0,26,350000.0,31.0,3,6.0,991000.0
369,0,26,991000.0,32.0,3,7.0,926000.0
370,0,26,926000.0,33.0,3,8.0,760000.0
371,0,26,760000.0,34.0,3,9.0,617000.0
372,0,26,617000.0,35.0,3,10.0,998000.0
373,0,26,998000.0,36.0,3,11.0,774000.0
374,0,26,774000.0,37.0,3,12.0,331000.0
375,0,26,331000.0,38.0,3,13.0,448000.0
376,0,26,448000.0,39.0,3,14.0,502000.0
377,0,26,502000.0,40.0,3,15.0,728000.0
378,0,26,728000.0,41.0,3,16.0,772000.0
379,0,26,772000.0,42.0,3,17.0,103000.0
380,0,26,103000.0,43.0,3,18.0,300000.0
381,0,26,300000.0,44.0,3,19.0,460000.0
382,0,26,460000.0,45.0,3,20.0,115000.0
383,0,26,115000.0,46.0,3,21.0,501000.0
384,0,26,501000.0,47.0,3,22.0,595000.0
385,0,26,595000.0,48.0,3,23.0,522000.0
386,0,26,522000.0,49.0,3,24.0,441000.0
387,0,26,441000.0,50.0,3,25.0,419000.0
388,0,26,419000.0,51.0,3,26.0,75000.0
389,0,26,75000.0,52.0,3,27.0,94000.0
390,0,26,94000.0,53.0,3,28.0,849000.0
391,0,26,849000.0,54.0,3,29.0,975000.0
392,0,26,975000.0,55.0,3,30.0,37000.0
393,0,26,37000.0,56.0,3,31.0,999000.0
394,0,27,692000.0,1.0,1,1.0,205000.0
395,0,27,205000.0,2.0,1,2.0,699000.0
396,0,27,699000.0,3.0,1,3.0,687000.0
397,0,27,687000.0,4.0,1,4.0,655000.0
398,0,27,655000.0,5.0,1,5.0,441000.0
399,0,27,441000.0,6.0,1,6.0,923000.0
400,0,27,923000.0,7.0,1,7.0,475000.0
401,0,27,475000.0,8.0,1,8.0,789000.0
402,0,27,789000.0,9.0,1,9.0,454000.0
403,0,27,454000.0,10.0,1,10.0,653000.0
404,0,27,653000.0,11.0,1,11.0,926000.0
405,0,27,926000.0,12.0,1,12.0,604000.0
406,0,27,604000.0,13.0,1,13.0,476000.0
407,0,27,476000.0,14.0,3,1.0,699000.0
408,0,27,699000.0,15.0,3,2.0,654000.0
409,0,27,654000.0,16.0,3,3.0,196000.0
410,0,27,196000.0,17.0,3,4.0,68000.0
411,0,27,68000.0,18.0,3,5.0,732000.0
412,0,27,732000.0,19.0,3,6.0,539000.0
413,0,27,539000.0,20.0,3,7.0,831000.0
414,0,27,831000.0,21.0,3,8.0,594000.0
415,0,27,594000.0,22.0,3,9.0,277000.0
416,0,27,277000.0,23.0,3,10.0,41000.0
417,0,27,41000.0,24.0,3,11.0,945000.0
418,0,27,945000.0,25.0,3,12.0,127000.0
419,0,27,127000.0,26.0,3,13.0,137000.0
420,0,27,137000.0,27.0,3,14.0,130000.0
421,0,27,130000.0,28.0,3,15.0,848000.0
422,0,27,848000.0,29.0,3,16.0,30000.0
423,0,27,30000.0,30.0,3,17.0,53000.0
424,0,27,53000.0,31.0,3,18.0,169000.0
425,0,27,169000.0,32.0,3,19.0,52000.0
426,0,27,52000.0,33.0,3,20.0,1000.0
427,0,27,1000.0,34.0,3,21.0,50000.0
428,0,27,50000.0,35.0,3,22.0,970000.0
429,0,27,970000.0,36.0,3,23.0,967000.0
430,0,27,967000.0,37.0,3,24.0,921000.0
431,0,27,921000.0,38.0,3,25.0,548000.0
432,0,27,548000.0,39.0,3,26.0,765000.0
433,0,27,765000.0,40.0,3,27.0,573000.0
434,0,27,573000.0,41.0,3,28.0,601000.0
435,0,27,601000.0,42.0,3,29.0,745000.0
436,0,27,745000.0,43.0,3,30.0,766000.0
437,0,27,766000.0,44.0,3,31.0,942000.0
438,0,27,942000.0,45.0,3,32.0,763000.0
439,0,27,763000.0,46.0,3,33.0,796000.0
440,0,27,796000.0,47.0,3,34.0,667000.0
441,0,27,667000.0,48.0,3,35.0,788000.0
442,0,27,788000.0,49.0,3,36.0,676000.0
443,0,27,676000.0,50.0,3,37.0,902000.0
444,0,27,902000.0,51.0,3,38.0,444000.0
445,0,27,444000.0,52.0,3,39.0,615000.0
446,0,27,615000.0,53.0,3,40.0,492000.0
447,0,27,492000.0,54.0,3,41.0,215000.0
448,0,27,215000.0,55.0,3,42.0,805000.0
449,0,27,805000.0,56.0,3,43.0,711000.0
450,0,3,213000.0,1.0,1,1.0,185000.0
451,0,3,185000.0,2.0,3,1.0,91000.0
452,0,3,91000.0,3.0,3,2.0,480000.0
453,0,3,480000.0,4.0,3,3.0,631000.0
454,0,3,631000.0,5.0,3,4.0,380000.0
455,0,3,380000.0,6.0,3,5.0,92000.0
456,0,3,92000.0,7.0,3,6.0,352000.0
457,0,3,352000.0,8.0,3,7.0,185000.0
458,0,3,185000.0,9.0,3,8.0,229000.0
459,0,3,229000.0,10.0,3,9.0,223000.0
460,0,3,223000.0,11.0,3,10.0,166000.0
461,0,3,166000.0,12.0,3,11.0,78000.0
462,0,3,78000.0,13.0,3,12.0,83000.0
463,0,3,83000.0,14.0,3,13.0,667000.0
464,0,3,667000.0,15.0,3,14.0,239000.0
465,0,3,239000.0,16.0,3,15.0,569000.0
466,0,3,569000.0,17.0,3,16.0,848000.0
467,0,3,848000.0,18.0,3,17.0,27000.0
468,0,3,27000.0,19.0,3,18.0,921000.0
469,0,3,921000.0,20.0,3,19.0,464000.0
470,0,3,464000.0,21.0,3,20.0,419000.0
471,0,3,419000.0,22.0,3,21.0,246000.0
472,0,3,246000.0,23.0,3,22.0,110000.0
473,0,3,110000.0,24.0,3,23.0,501000.0
474,0,3,501000.0,25.0,3,24.0,156000.0
475,0,3,156000.0,26.0,3,25.0,34000.0
476,0,3,34000.0,27.0,3,26.0,733000.0
477,0,3,733000.0,28.0,3,27.0,
478,0,33,291000.0,1.0,1,4.0,53000.0
479,0,33,53000.0,2.0,1,5.0,370000.0
480,0,33,370000.0,3.0,1,6.0,301000.0
481,0,33,301000.0,4.0,1,7.0,723000.0
482,0,33,723000.0,5.0,1,8.0,744000.0
483,0,33,744000.0,6.0,1,9.0,516000.0
484,0,33,516000.0,7.0,1,10.0,453000.0
485,0,33,453000.0,8.0,1,11.0,363000.0
486,0,33,363000.0,9.0,1,12.0,452000.0
487,0,33,452000.0,10.0,1,13.0,440000.0
488,0,33,440000.0,11.0,1,14.0,104000.0
489,0,33,104000.0,12.0,1,15.0,940000.0
490,0,33,940000.0,13.0,1,16.0,58000.0
491,0,33,58000.0,14.0,1,17.0,948000.0
492,0,33,948000.0,15.0,1,18.0,757000.0
493,0,33,757000.0,16.0,1,19.0,958000.0
494,0,33,958000.0,17.0,1,20.0,865000.0
495,0,33,865000.0,18.0,1,21.0,585000.0
496,0,33,585000.0,19.0,1,22.0,757000.0
497,0,33,757000.0,20.0,1,23.0,550000.0
498,0,33,550000.0,21.0,1,24.0,598000.0
499,0,33,598000.0,22.0,1,25.0,25000.0
500,0,33,25000.0,23.0,1,26.0,751000.0
501,0,33,751000.0,24.0,1,27.0,970000.0
502,0,33,970000.0,25.0,1,28.0,652000.0
503,0,33,652000.0,26.0,2,1.0,638000.0
504,0,33,638000.0,27.0,2,2.0,959000.0
505,0,33,959000.0,28.0,2,3.0,547000.0
506,0,33,547000.0,29.0,2,4.0,60000.0
507,0,33,60000.0,30.0,2,5.0,915000.0
508,0,33,915000.0,31.0,2,6.0,545000.0
509,0,33,545000.0,32.0,2,7.0,516000.0
510,0,33,516000.0,33.0,2,8.0,457000.0
511,0,33,457000.0,34.0,2,9.0,631000.0
512,0,33,631000.0,35.0,2,10.0,890000.0
513,0,33,890000.0,36.0,2,11.0,91000.0
514,0,33,91000.0,37.0,2,12.0,40000.0
515,0,33,40000.0,38.0,2,13.0,98000.0
516,0,33,98000.0,39.0,2,14.0,323000.0
517,0,33,323000.0,40.0,2,15.0,282000.0
518,0,33,282000.0,41.0,2,16.0,738000.0
519,0,33,738000.0,42.0,2,17.0,692000.0
520,0,33,692000.0,43.0,2,18.0,554000.0
521,0,33,554000.0,44.0,2,19.0,847000.0
522,0,33,847000.0,45.0,2,20.0,448000.0
523,0,33,448000.0,46.0,2,21.0,202000.0
524,0,33,202000.0,47.0,2,22.0,207000.0
525,0,33,207000.0,48.0,2,23.0,162000.0
526,0,33,162000.0,49.0,2,24.0,556000.0
527,0,33,556000.0,50.0,2,25.0,890000.0
528,0,33,890000.0,51.0,2,26.0,898000.0
529,0,33,898000.0,52.0,2,27.0,983000.0
530,0,33,983000.0,53.0,2,28.0,540000.0
531,0,33,540000.0,54.0,2,29.0,862000.0
532,0,33,862000.0,55.0,2,30.0,610000.0
533,0,33,610000.0,56.0,2,31.0,256000.0
534,0,33,256000.0,57.0,2,32.0,184000.0
535,0,4,117000.0,1.0,1,4.0,414000.0
536,0,4,414000.0,2.0,1,5.0,43000.0
